image, picture, photo, gallery
insurance, assistance, computer, fix, screen
swimming, ladder
child, baby, playpen, children, play, fun, learning, infant
price tag, plus, create, more, include, new, input
cartão, roxinho, arrows
wrench, build, service, screwdriver, fix, chave
insurance, coverage, wind, elements, drift
network, e-mail, gmail, message, messaging, google
emoji, smiley, emotion, face, anguished, worried, oh no, shocked, bad
console, leisure, fun, play, stick
camera, recording
transport, vehicle, short, crash, accident
accessory, acessório, accesorio, sol, verano, sun, summer, verão, calor, festival, óculos escuros, shade
call, answer, ligação
person, avatar, profile, seta, upload, out, share, shared, data
breakfast, tea, mug, cup
dislike, finger, hand, disapproved
insurance, coverage, thief, theft, robbery, mask

nature, natureza, naturaleza, aventura, trekking, montanha, paisaje
travel, viagem, vuelo, avión, aeropuerto, aeroporto, decolar
bathroom, shower, plumbing, relax
chair, wheels, accessibility, a11y, accessible, user, person
network, social media, meta, fb
speaker, sound, megaphone, audio
cross, insurance, care, hospital
network, social media, message, messaging, meta, fb, chat
network, hub, connection
nucoin, level, loyalty
baby, bed, bassinet, cot, infant, furniture
network, social media, instagram, meta, fb
transit, estacionamento, estacionar
globe, global, network, arrow, down, in, income
nucoin, level, loyalty
equal, drop, area, arrastar, push, move
plus, create, more, include, new, input
categories, options, menu
nature, árvore, árbol, ecologia, bosque, wood, leaf, green
sign, license
emoji, smiley, emotion, face, bad, sad, disappointed
admit one, movie, cinema, entertainment, fun, coupon, cupon
pin, place, local, tracking, slash, off, disabled, stop
relax, massage, flower, lotus
phone, celular, teléfono, notificación, alerta, vibração, silencioso, vibración
gym, workout, training, fitness
borracha, correct, apagar, delete, fix
wait, pending
close, collapse, less, chevron, hide
maquininha, point of sale, payment, method
notification, sino, alert
nucoin, level, loyalty
love, coração, insurance, seguro, death, coverage, angel
pedágio, toll, estacionamento, highway, rodovia, entrega, tracking, nutag
cartão, roxinho, vertical, dollar sign, money, currency
hotel, sleep, couch, convertible, furniture, single, bedroom, living, mattress
nucoin, level, loyalty
cartão, roxinho, global, vertical, virtual
favorite, favourite, love, like, vidas juntas, coração, insurance, seguro
logo, uv, ultravioleta
cdb, fixed income, money protection, security, trustworthy, renda fixa, fgc
rocket, turbo, boosted
play, dice, leisure, hobby, dado
luggage, bagagem, equipaje, maleta, turismo, mala, bolsa
emoji, smiley, emotion, face, bored, meh, ok, poker
barcode, share, boleto, DDA, compartilhar, shared, contact, payment, pagamento, compartilhado, user, person
bath, banho, ducha, regadera, higienização, clean, water, água
transport, vehicle, short, safe, safety, protection, security, trustworthy, badge, insurance

cartão, roxinho, vertical, virtual, dotted, user, shared
fridge, kitchen, appliance, cool
health, insurance, doctor, heart, tool, stethoscope
food, meat, grill, barbecue, cooking, outdoor, party
internet, connect, connectivity, signal
coin, change, roundup, spare

modo rua, house, home, person
start, being, video, go, run
insurance, coverage, death, funeral, gratitude, garden, gratidão, flor
notebook, terms, help, manual, bible
insurance, coverage, elements, fire, burning
kebab, meatballs, options, menu, ellipsis, other, extra, churrasquinho, espetinho
fire, fighter, safety, protection, emergency
accessibility, a11y, sign, language, hands
cartão, roxinho, vertical, lock, blocked, secure, safe, protect, safety
speaker, sound, audio, megaphone
safe, safety, protection, security, trustworthy, badge, phone, live, call, incoming, shield
accessibility, eye, open, show
card, transfer, pix, vertical, roxinho
hotel, sleep, furniture, bedroom, mattress, couple
muted, mute, sound, speaker, voice, silent, silence
transport, vehicle, short
transfer, logo, instant, Colombia, breb
start, being, video, go, run
savings, save, money, piggy bank
dash, minus, less
bath, bathroom, fabric, hygiene, hotel
message, letter, invitation, invite, plus, create, more, include, new

foot, circle, skin, feet
india, índia, patrimonio, arquitectura, cultura, monumento, templo, espiritualidade
racket, play, fun, leisure, sports, ball
clothes, wash, laundry, appliance, cleaning
network, social media, message, messaging, fb, meta, chat
electric, vehicle, charging, station, car
card, cartão, gift, present, surprise, bonus, bow
Exclamation, protection, alert, important, attention, unsafe
exercise, exercício, ejercicio, flexibilidad, postura, alongamento, health
id, tag, document, info, profile
cartão, roxinho, moradita, tarjeta, virtual, dotted
cycling, bicicleta, bici, transporte, movilidad
health, insurance, care, hurt, bruised, tool, curative
france, frança, francia, paris, arquitectura, monumento
transport, vehicle, short, door, clean, new, porta
additional card, card received, owner, holder, hand
work, trabalho, trabajo, portátil, oficina, pc, computer
triangle, square, circle, geometric, items, stuff, etfs, etf, equities, equity
food, bowl, meal, hashi, chopsticks, tigela
transport, vehicle, short, safe, safety, protection, security, trustworthy, badge, insurance
network, social media, tweet
globe, global, network, arrow, up, out, outcome
fire, smoke, detector, carbon, monoxide, safety, security
stop, shape
cartão, roxinho, moradita, tarjeta
device, mobile, celular, lock, blocked, cadeado, safe, secure, security, safety
percentage, math
nubank, logotype, logomark, brand, logomarca, logotipo
nupay, shop, search, bag
bitcoin, crypto, coin
hotel, sleep, furniture, bedroom, mattress
x, cerrar, fechar, cancel
pending, task, requirement, validation, in progress, empty
